District,Nitrogen___High,Nitrogen_Medium,Nitrogen_Low,Phosphorous_High,Phosphorous_Medium,Phosphorous_Low,Potassium_High,Potassium_Medium,Potassium_Low,OC_High,OC_Medium,OC_Low,EC_Saline,EC__Non_Saline,pH_Acidic,pH_Neutral,pH_Alkaline,Recommended_Crop,Latitude,Longitude
SAKTI,-0.533231070452163,-1.10896291959986,-1.3574947715178,-1.5212014050701,-1.65955413307123,-0.879733210958529,-1.39433269210843,-1.66743978801902,-0.485562444779912,-0.709601565148492,-1.14114593758252,-1.64828825489156,-0.901960309898636,-1.64651390735651,0.427758543125197,-1.82842447172673,-0.894305227708336,Rice,22.033333,82.966667
GARIYABAND,-0.533231070452163,-1.10896291959986,-0.210529480137521,-1.5212014050701,-0.16080569422101,-0.34975625041402,0.534690406092762,-1.10976656356319,-1.25551942958483,-1.166960617325,0.330499492527238,-0.496019698113379,-0.901960309898636,-0.523450993054624,1.56314653263969,-0.645755115877394,-0.894305227708336,Rice,20.63479,82.061497
BEMETARA,-0.533231070452163,0.661349553478245,0.528990049389006,0.486322073203499,0.594307344964995,-0.248779229362785,1.24246102578607,-0.692373470912693,-1.25551942958483,0.939814511304077,1.23115894574512,-0.325282298781268,-0.901960309898636,0.353141834610671,-0.989096849752476,0.361478742593943,-0.894305227708336,Pulses,21.71556,81.53423
RAJNANDGAON,-0.533231070452163,0.622406757096784,0.881186408359174,0.0683241572441118,-0.280906787471967,1.7747809211308,0.8421528691612,0.560798328448451,1.54661076365289,1.35055752387533,1.06949933038396,0.336871147735539,0.297717855845681,0.733343733645563,0.427758543125197,0.733592542864282,-0.894305227708336,Rice,21.097855,81.033707
SURAJPUR,-0.533231070452163,-0.408496933848011,0.447844605611749,-1.5212014050701,0.63745582862481,-1.37303601065271,0.124101708061513,0.516235512220752,-1.25551942958483,-0.709601565148492,1.26009642802021,-0.44579848540083,-0.901960309898636,0.203844308805557,1.71562055095459,0.113284465218619,-0.894305227708336,Rice,23.223,83.1117
MAHASAMUND,-0.533231070452163,0.555737452424675,0.846028382110349,-0.348881664295838,0.962993006942652,0.650348235397776,1.03839410687863,0.641057901131372,-0.76050443917602,-0.0687409130205589,1.16587501807171,0.686703683009247,-0.901960309898636,0.691522393946602,-0.00196277702588303,0.690751283225526,-0.894305227708336,Rice,21.1106,82.0981
KOREA,-0.533231070452163,-1.10896291959986,-0.512485593579909,-1.5212014050701,-0.501322374195729,-0.549793236095494,-0.287181483722076,-0.609560560466866,-1.25551942958483,-1.166960617325,-0.529424956080109,-0.522763240647216,-0.901960309898636,-0.837718056590053,-0.989096849752476,-0.81562506463986,-0.894305227708336,Millet,23.2,82.65
SOUTH GOA,-0.533231070452163,0.47586893609506,-0.197668264936426,-1.05776775454598,-1.06423211332954,0.852338048735314,-0.717652621780602,-0.625182044738987,1.29099010575782,0.899009498805571,0.367958407820453,-1.30957075686969,-0.901960309898636,-0.420549274833108,1.56314653263969,-0.523689219908205,-0.894305227708336,Rice,15.2736,74.1086
SANGUEM,-0.533231070452163,-0.116900659325907,-1.3574947715178,-1.5212014050701,-1.65955413307123,-0.474365809529281,-0.717652621780602,-1.66743978801902,-0.485562444779912,0.0136473583888554,-1.4178460765337,-1.64828825489156,-0.901960309898636,-1.44899583600722,-0.989096849752476,-1.42998389188693,-0.894305227708336,Pulses,15.2298,74.1732
QUEPEM,-0.533231070452163,-1.10896291959986,-0.230300440693406,-1.5212014050701,-1.65955413307123,0.771529698423895,-1.39433269210843,-0.692373470912693,1.17868616128452,0.680774116980266,0.367958407820453,-1.38894238921192,-0.901960309898636,-0.54437012658811,1.27257864392301,-0.589761972457944,-0.894305227708336,Rice,15.2382,74.1015
SALCETE,-0.533231070452163,0.337900502519779,-1.3574947715178,-1.05776775454598,-1.06423211332954,-0.638030787521662,-1.39433269210843,-1.25934405839929,0.328002261473526,0.327381600450906,-1.4178460765337,-1.49231217534921,-0.901960309898636,-1.27006618928455,1.31914887477116,-1.63089802650996,-0.894305227708336,Maize,15.2417,73.9452
CANACONA,-0.533231070452163,-1.10896291959986,-1.44743806661197,-1.5212014050701,-1.65955413307123,-1.06592772963661,-1.39433269210843,-1.66743978801902,-0.76050443917602,-0.709601565148492,-1.4178460765337,-1.64828825489156,-0.901960309898636,-1.72493139925944,-0.989096849752476,-1.71111429748972,-0.894305227708336,Pulses,15.02,74.02
SHIMLA,-0.533231070452163,1.46149369775037,1.48353976490974,2.15535145478259,1.02019549398226,0.779330555787974,1.83616403046411,0.766240864803217,0.425570558322963,1.93760038095717,-1.4178460765337,-1.64828825489156,-0.901960309898636,1.62656963887692,0.85269086413595,1.5985465118647,-0.894305227708336,Rice,31.1046,77.1734
CHAMBA,-0.533231070452163,-1.10896291959986,-1.06516131600979,-0.595891707942512,-1.50299806972478,-1.37303601065271,-1.11009944389359,-1.25934405839929,-0.296754612369781,0.144259808522922,-1.4178460765337,-1.64828825489156,-0.901960309898636,-1.3802692440045,-0.989096849752476,-1.36040316209913,-0.894305227708336,Pulses,32.5667,76.1333
MANDI,-0.533231070452163,0.87035184456808,1.29082410724611,1.01226236286686,0.8885588536878,1.63043565449533,1.34128506925593,0.892594928076647,1.45593240218422,1.8261680106035,0.217648996356624,-0.985147597946429,-0.901960309898636,1.23393869167914,1.56314653263969,1.1878596959573,0.670627747097346,Rice,31.7084,76.9322
BILASPUR,-0.533231070452163,1.87300396534555,-1.06516131600979,-0.927234838002916,1.54823028114659,-0.879733210958529,-1.11009944389359,1.48671004560008,0.425570558322963,1.3757696965805,1.94031101232847,-1.30957075686969,-0.0731945399965202,1.17257033746298,-0.00196277702588303,1.16316044554685,-0.894305227708336,Wheat,31.3303,76.7566
SOLAN,-0.533231070452163,-1.10896291959986,-1.58240693624332,1.66226231700777,0.820886901648486,1.5184407702283,1.28292131766616,1.05481599865057,1.73791742716903,1.79306814228317,0.760811442339892,0.302935356896074,-0.901960309898636,1.38592957224824,1.60985536279882,1.31535842800796,0.436879376432729,Rice,30.9045,77.0967
KULLU,-0.533231070452163,1.15054488170414,0.910134753527304,1.58990036788301,0.473225962887566,0.546016478034179,1.26014959111218,0.496441406576198,1.16880138367898,1.73585175445349,-0.970558245505294,-1.09547109411444,0.785816716680774,0.865530497992355,1.35965397497241,0.852222996305748,-0.894305227708336,Rice,31.9579,77.1095
HAMIRPUR,1.99942015381691,1.83730266008468,-0.210529480137521,0.27412447132798,1.50858242473565,0.419506306445836,0.829848419654961,1.38700398189446,-0.0391779636754521,1.23159948265809,1.93011368997608,0.114200060462766,-0.0731945399965202,1.23257170945864,-0.989096849752476,1.21614424622,-0.894305227708336,Wheat,31.68,76.52
LAHUL AND SPITI,-0.533231070452163,0.247614122421515,-0.30839158102048,0.406888700464606,-0.68485450365707,-1.37303601065271,0.474319396352432,-1.03306591841219,-0.76050443917602,1.07263932727247,-1.4178460765337,-1.64828825489156,-0.901960309898636,-0.558646185361195,-0.989096849752476,-0.537861628406977,-0.894305227708336,Pulses,32.5715,77.583
SIRMAUR,-0.533231070452163,1.75953455514653,0.361391427812491,0.647881022068946,1.32292913588947,0.640692026569824,1.47993496503325,0.657989222171101,0.611285054035008,1.7697075265607,0.734128428529735,-0.92398342465035,-0.901960309898636,1.12774480730358,0.427758543125197,1.11242492735418,-0.894305227708336,Wheat,30.738,77.2865
KANGRA,-0.533231070452163,1.44317865679448,0.773666693568706,1.48863034952944,0.805778819453725,-1.37303601065271,1.27354194056569,0.482997552890601,1.34168203967484,1.75334460321578,-1.4178460765337,-1.64828825489156,-0.901960309898636,0.915959365756828,-0.989096849752476,1.14925003707007,-0.894305227708336,Pulses,32.1,76.27
KINNAUR,-0.533231070452163,0.194405327588398,-0.948898106547484,-1.5212014050701,-0.931895118386592,-0.34975625041402,-0.135427999455797,-1.32504795284993,-1.25551942958483,0.506854600387191,-1.14114593758252,-1.49231217534921,-0.901960309898636,-1.10715731569121,-0.989096849752476,-1.14041301410686,0.670627747097346,Pulses,31.5833,78.4833
RAJOURI,1.84343742813062,-1.10896291959986,-1.58240693624332,-1.23511771434438,-1.65955413307123,-1.37303601065271,-1.39433269210843,-1.50946394636649,-1.25551942958483,-0.709601565148492,-1.4178460765337,-1.64828825489156,-0.901960309898636,-1.72493139925944,-0.989096849752476,-1.71111429748972,-0.894305227708336,Pulses,33.375,74.3
UDHAMPUR,1.9984081087462,0.295092399296492,-1.23105843773986,-0.348881664295838,-1.14846434592626,-0.879733210958529,-0.56859518439078,-0.883529616125429,-1.25551942958483,0.144259808522922,-0.745988361998748,-1.05559930331017,-0.901960309898636,-1.10715731569121,-0.989096849752476,-1.08526915893599,-0.894305227708336,Wheat,32.9165,75.1326
JAMMU,1.84343742813062,0.530811104953041,-1.18206666119973,-0.736371054040746,-0.783103379309895,-1.37303601065271,-0.938832623603654,-0.748737177147017,-0.76050443917602,-0.46168182964495,-0.334598910382308,-0.985147597946429,-0.901960309898636,-1.07356875177661,-0.00196277702588303,-1.06814421948666,-0.894305227708336,Wheat,32.7266,74.857
GIRIDIH,-0.533231070452163,-0.654871054229865,-1.3574947715178,-0.927234838002916,-1.65955413307123,-1.37303601065271,-1.39433269210843,-1.32504795284993,-1.25551942958483,-0.294016373087652,-1.4178460765337,-1.64828825489156,0.297717855845681,-1.72493139925944,0.681147037548676,-1.82842447172673,-0.894305227708336,Rice,24.1847,86.3022
DHANBAD,-0.533231070452163,-1.10896291959986,-1.3574947715178,-1.23511771434438,-1.50299806972478,-1.37303601065271,-1.39433269210843,-1.40506533670536,-1.25551942958483,-1.166960617325,-1.4178460765337,-1.38894238921192,-0.0731945399965202,-1.72493139925944,-0.989096849752476,-1.63089802650996,-0.894305227708336,Millet,23.7954,86.427
GODDA,-0.533231070452163,-1.10896291959986,-1.10029444986247,-0.595891707942512,-1.65955413307123,-1.37303601065271,-1.39433269210843,-1.10976656356319,-1.25551942958483,-0.294016373087652,-0.845440685347881,-1.49231217534921,-0.901960309898636,-1.41311394563204,-0.989096849752476,-1.39363687047083,-0.894305227708336,Pulses,24.8278,87.2114
EAST SINGHBUM,-0.533231070452163,-1.10896291959986,-1.44743806661197,-1.5212014050701,-1.50299806972478,-1.37303601065271,-1.39433269210843,-1.50946394636649,-1.25551942958483,-1.166960617325,-1.4178460765337,-1.49231217534921,-0.901960309898636,-1.72493139925944,-0.00196277702588303,-1.82842447172673,-0.894305227708336,Rice,22.8056,86.2031
CHATRA,-0.533231070452163,-0.654871054229865,-1.58240693624332,-1.5212014050701,-1.50299806972478,-1.37303601065271,-1.11009944389359,-1.66743978801902,-1.25551942958483,-1.166960617325,-1.14114593758252,-1.64828825489156,-0.901960309898636,-1.72493139925944,-0.989096849752476,-1.71111429748972,-0.894305227708336,Maize,24.2045,84.877
VIDISHA,-0.533231070452163,1.45247760329304,1.84983166996517,0.418823046417407,2.21572817939,0.794641018947266,0.877505702394346,2.10786362894524,1.00279948752448,0.832725972107597,1.83468633207805,1.84809911698954,1.52325750929525,1.98988957231354,-0.00196277702588303,1.98752930227322,-0.894305227708336,Rice,23.526,77.81
CHHINDWARA,-0.533231070452163,-0.116900659325907,-1.58240693624332,-1.23511771434438,-1.39919518931898,-1.06592772963661,-0.815021678466426,-1.50946394636649,-1.25551942958483,-0.709601565148492,-0.845440685347881,-1.64828825489156,-0.901960309898636,-1.5333851104896,-0.989096849752476,-1.51564237159239,-0.894305227708336,Wheat,22.07,78.93
ANUPPUR,-0.533231070452163,-0.654871054229865,-1.23105843773986,-1.05776775454598,-1.31946724162737,-1.37303601065271,-0.938832623603654,-1.50946394636649,-0.485562444779912,-0.709601565148492,-1.4178460765337,-1.24431037839842,-0.901960309898636,-1.48869857546159,-0.00196277702588303,-1.51564237159239,-0.894305227708336,Rice,23.103,81.683
BETUL,-0.533231070452163,-0.654871054229865,-0.878598812257687,-0.736371054040746,-1.02744869619835,-0.879733210958529,-0.717652621780602,-0.999122469653718,-0.485562444779912,-0.168478175591432,-0.473608223703202,-1.24431037839842,-0.901960309898636,-1.18178481634719,-0.989096849752476,-1.16024978151971,-0.894305227708336,Millet,21.91,77.9
SHIVPURI,-0.533231070452163,1.76492932072868,1.02741611523345,2.36707507328183,0.498051688416285,-0.204582542115095,0.260576935638856,1.77341297318447,0.641593207588279,1.20474678390839,1.43284824363914,1.44911010872256,1.62903311016961,1.47956902758235,0.85269086413595,1.52435708968471,-0.894305227708336,Rice,25.43,77.66
MORENA,-0.533231070452163,1.03120491426949,0.553664836343527,1.3466410655593,0.145476148565555,-0.204582542115095,0.466268671251135,0.677364511130887,0.379012858445359,0.481855759062957,1.14020622035453,0.29859650383394,-0.901960309898636,0.465604180528322,0.427758543125197,0.44025256662931,1.28672123112405,Millet,26.5,78
SAGAR,1.99753892748796,1.49974061268814,0.705875439998227,0.697009536228746,0.978122807309405,0.998890597914168,-0.0626067953089181,0.962634102685058,1.71823370744047,1.18674084067057,1.35163919223759,0.594699946705129,1.71750349717356,0.717572657870057,1.27257864392301,0.903474968205712,-0.894305227708336,Rice,23.83,78.72
DAMOH,-0.533231070452163,1.45971233192557,0.684987754741937,1.07135609171059,0.960813736263677,-0.0251279996887787,0.649870139819685,0.950252438846746,1.23393883997133,1.35919843637087,1.30880313954914,0.294235276271178,1.34362322870143,0.818649413089521,0.427758543125197,0.839966394517269,0.827877621161334,Pulses,23.83,79.44
NEEMUCH,-0.533231070452163,1.49817772558495,1.04672370315698,0.228474427981242,1.35240311131657,1.13544957262243,1.63245514510089,0.493099398199349,-0.76050443917602,1.51820083860014,1.72743507832525,-0.0290158607697124,0.672788044970929,1.20913937901794,-0.989096849752476,1.19870089079249,0.436879376432729,Pulses,24.47,74.87
KHARGON(WEST NIMAR),-0.533231070452163,1.46677419250669,1.90458649834869,1.45182650859932,2.16784093747922,0.156605650639959,1.31371988701185,2.05457534205559,0.468364651590582,1.55188666619614,1.94787277124018,1.56659290398347,-0.901960309898636,2.09072992726511,-0.00196277702588303,2.03123795613301,1.41557740582496,Millet,21.8335,75.615
INDORE,-0.533231070452163,0.295092399296492,1.17945235010377,-0.273619216389622,1.30711020976664,0.845414034752839,1.70401634147878,-0.594352042766298,-1.25551942958483,0.872078223994275,1.4050612019194,0.924315756518108,-0.901960309898636,1.05856318856414,-0.989096849752476,1.02809932975763,1.34683504501141,Millet,22.7196,75.8577
PANNA,1.84343742813062,1.49023493209119,0.41144493405501,0.486322073203499,0.940993739019516,0.00471282040505571,0.607950917936251,0.874860021999261,-0.153784435716879,1.38955320486248,1.05697997853536,0.114200060462766,0.672788044970929,0.669054568196302,-0.00196277702588303,0.674794430855646,0.0370329773491838,Pulses,24.7209,80.1877
CHHATARPUR,-0.533231070452163,-1.10896291959986,-1.10029444986247,-1.23511771434438,-1.1977790221324,-1.06592772963661,-0.815021678466426,-1.32504795284993,-0.76050443917602,-0.709601565148492,-1.14114593758252,-1.18846281902386,-0.901960309898636,-1.41311394563204,-0.989096849752476,-1.39363687047083,-0.894305227708336,Millet,24.9164,79.5812
DEWAS,1.84343742813062,1.18677913996088,1.11925888618477,0.720349781482634,1.23139496482957,0.911402526354965,-0.135427999455797,1.38977719814741,0.793076637778198,-0.294016373087652,1.61230218085016,0.87408599433996,1.35854181429085,1.07693458017629,0.681147037548676,1.09364148405792,0.0370329773491838,Rice,22.972,76.0482
SHAHDOL,-0.533231070452163,0.504258793350064,0.391189166490539,-1.23511771434438,0.0562899383712011,1.13544957262243,1.07967131693636,-0.510557289044687,-0.76050443917602,0.862633545964977,0.598341669904753,0.196959488320762,-0.901960309898636,0.185215061054565,1.70737494957069,0.0964282840103,-0.894305227708336,Rice,23.3022,81.3568
ASHOKNAGAR,-0.533231070452163,0.972069265279706,0.197592604027563,-0.348881664295838,0.429012557466164,0.033042464527211,-0.135427999455797,0.441397978558319,-0.296754612369781,0.696058187421759,0.863537758821979,-0.104985091979015,-0.0731945399965202,0.0970239062712356,-0.989096849752476,0.113284465218619,-0.894305227708336,Millet,24.5775,77.7318
UJJAIN,-0.533231070452163,0.445386898302513,0.990812250337263,0.799931831521731,1.08424968378393,-1.06592772963661,0.424075622504174,1.11324796735491,-0.76050443917602,0.245343458041838,1.60448584054141,0.38930789968469,1.56475204644323,0.762404102227593,-0.989096849752476,0.845233529843451,-0.894305227708336,Millet,23.1793,75.7849
NARMADAPURAM,-0.533231070452163,-1.10896291959986,0.617122591325251,-0.348881664295838,0.55238867510029,0.838411600628084,1.20960671863275,-0.340676190562811,-0.296754612369781,0.530398850867753,0.93264570225892,0.381444343971235,-0.901960309898636,0.384922268521457,0.681147037548676,0.371964511148613,0.436879376432729,Rice,22.7441,77.7369
GUNA,-0.533231070452163,0.891103865511853,-0.0597126897033715,-0.661629662497564,0.0852532472806257,0.311377678332601,-1.39433269210843,0.116575699365979,0.873385561059059,0.680774116980266,0.798911645163559,-0.73485049298453,0.873931094757616,-0.19011371435083,-0.989096849752476,-0.146180584789248,-0.894305227708336,Pulses,24.65,77.32
BURHANPUR,-0.533231070452163,-0.654871054229865,-1.58240693624332,-1.5212014050701,-1.65955413307123,-1.06592772963661,-1.39433269210843,-1.50946394636649,-1.25551942958483,-0.709601565148492,-1.4178460765337,-1.64828825489156,-0.901960309898636,-1.72493139925944,-0.989096849752476,-1.71111429748972,-0.894305227708336,Pulses,21.3074,76.2304
SEHORE,1.84343742813062,1.26962526821606,0.278568258163028,-0.736371054040746,0.661261612123394,0.447063081624834,0.978192076602371,0.186861360671262,-0.76050443917602,1.32064164908131,0.691946500013517,-0.165684394117868,0.672788044970929,0.328705124917695,0.85269086413595,0.329401887771767,-0.894305227708336,Rice,23.1984,77.0952
KHANDWA (EAST NIMAR),-0.533231070452163,1.24189757180772,0.78895072123981,0.126261651581184,0.828356850782118,1.19411697252274,1.21591163447931,0.579247790870744,-1.25551942958483,1.21167509199848,1.54309506622393,-0.119686162812048,0.873931094757616,0.779532879644493,-0.989096849752476,0.789730529596084,-0.894305227708336,Pulses,21.8195,76.3666
MANDSAUR,-0.533231070452163,1.13082811064485,0.775590344152093,0.475527519930005,1.00774769143291,-0.163703267677629,0.555681196709089,0.952326462979692,-0.0391779636754521,1.23797226856624,1.06535139875861,0.478570024237346,1.39785577210088,0.671113691111904,-0.989096849752476,0.710409360505244,-0.894305227708336,Millet,24.0667,75.0667
AGAR MALWA,-0.533231070452163,-0.408496933848011,0.670087185609747,0.179386610887642,0.715550418091445,0.328105447546895,1.22214810318941,-0.510557289044687,1.03037645905488,-1.166960617325,-0.161084856420121,0.835931846712309,-0.0731945399965202,0.453361143218802,-0.989096849752476,0.452452573763518,0.827877621161334,Millet,23.7103,76.0102
Niwari,-0.533231070452163,-0.241780874565913,-1.03288581261927,-0.595891707942512,-1.1977790221324,-1.37303601065271,-0.938832623603654,-0.999122469653718,-1.25551942958483,-1.166960617325,-0.423141762754843,-1.30957075686969,0.297717855845681,-1.32161421115767,-0.989096849752476,-1.24913579183694,-0.894305227708336,Millet,25.3489,78.8009
BALAGHAT,-0.533231070452163,1.39401453834457,-0.45218033658109,-0.435310661734841,0.458728354155366,-1.06592772963661,1.03265541391601,-0.858453888943854,-1.25551942958483,1.33481541998564,0.0978077901309622,-0.660788082465679,-0.901960309898636,0.0623398485062145,-0.989096849752476,0.0758127509892219,-0.894305227708336,Wheat,21.8174,80.184
BARWANI,-0.533231070452163,1.33800729813519,1.34714107450102,0.576514532035657,1.66716017013656,0.239176717989176,0.730087448785089,1.59735486206855,-0.296754612369781,1.33481541998564,1.88929109045427,0.640334717693753,1.70529892001796,1.28233975221513,-0.00196277702588303,1.39301865839929,-0.894305227708336,Rice,22.0333,74.9
SHAJAPUR,-0.533231070452163,1.37329999369239,0.913486730819567,1.67335785440292,0.698732497529633,-0.204582542115095,-0.0405112336976569,1.13783931158487,1.53790660319608,1.21845618630274,1.16226518772557,0.852801854349553,1.56921942067955,0.898781487059599,-0.00196277702588303,0.911824455513149,1.60159305728887,Millet,23.43,76.27
RAJGARH,-0.533231070452163,1.586517650707,0.560937674823703,1.2774831038782,0.825873002523693,0.650348235397776,-0.0857210273779843,1.11856517442653,1.34848108365886,0.890255262491896,1.51260963537468,0.553261593124636,1.82604485729469,0.292435114928138,1.94811656864429,0.672785065664004,1.48242714990636,Rice,23.8667,76.7333
MAUGANJ,-0.533231070452163,-0.0176528127910957,-0.461807325588444,-0.661629662497564,-0.392794985776915,-1.37303601065271,-0.815021678466426,-0.381707116917112,-0.76050443917602,-0.168478175591432,-0.423141762754843,-0.470399009945503,-0.901960309898636,-0.737679645383005,-0.989096849752476,-0.725200425888306,-0.894305227708336,Millet,24.667,81.8736
REWA,-0.533231070452163,1.03120491426949,0.15964844922255,-1.5212014050701,0.525621007733797,-1.06592772963661,0.505357806075017,0.251492289097322,-1.25551942958483,0.983254461422157,0.93264570225892,-0.536592757982173,-0.901960309898636,0.0936083421275775,-0.989096849752476,0.106576407602721,-0.894305227708336,Pulses,24.53,81.3
DINDORI,-0.533231070452163,1.23825680094085,-0.643245237084175,-1.23511771434438,0.118663434470365,-0.0566570003608431,0.272436569247521,-0.0597175851525045,-0.485562444779912,1.21167509199848,-0.161084856420121,-1.09547109411444,-0.901960309898636,-0.232501314890089,-0.00196277702588303,-0.224463082972076,-0.894305227708336,Wheat,22.95,81.08
BHOPAL,-0.533231070452163,-1.10896291959986,-1.44743806661197,-1.5212014050701,-1.65955413307123,-1.06592772963661,-1.39433269210843,-1.50946394636649,-1.25551942958483,-1.166960617325,-1.4178460765337,-1.49231217534921,-0.901960309898636,-1.72493139925944,-0.989096849752476,-1.71111429748972,-0.894305227708336,Millet,23.2599,77.4126
SHEOPUR,-0.533231070452163,-0.654871054229865,-0.763780507160473,-0.176061130035769,-1.31946724162737,-0.879733210958529,-1.39433269210843,-1.25934405839929,0.641593207588279,0.0836104630673078,-0.473608223703202,-1.09547109411444,0.297717855845681,-1.10715731569121,1.15386805048988,-1.24913579183694,0.670627747097346,Rice,25.675,76.6967
JHABUA,-0.533231070452163,1.40061717353712,0.594129362071113,1.11281355627754,0.737533562631641,0.258089818535781,0.644076814855747,0.861349853805541,0.891572562615488,1.43246601608937,1.05697997853536,0.103224735141653,1.86373280046554,-1.83906548405663,-0.00196277702588303,0.714303553951916,-0.894305227708336,Rice,22.767,74.59
JABALPUR,-0.533231070452163,0.920166653676621,-0.747048118139849,-0.927234838002916,-0.339589553987985,-0.125664083444282,-1.11009944389359,-0.311514413424893,0.379012858445359,0.455223772751396,0.330499492527238,-1.09547109411444,0.297717855845681,-0.626539781343263,-0.989096849752476,-0.589761972457944,-0.894305227708336,Wheat,23.1815,79.9864
HARDA,-0.533231070452163,-1.10896291959986,-0.136803195626291,-0.310047781648342,-0.107604357629375,-1.37303601065271,-1.39433269210843,-0.0336871284909221,-1.25551942958483,-0.709601565148492,0.545870230672667,-0.627145922619855,0.785816716680774,-0.476756912188263,-0.989096849752476,-0.425171580438193,-0.894305227708336,Millet,22.3384,77.0933
UMARIA,-0.533231070452163,0.247614122421515,-0.670834688047941,-0.595891707942512,-0.761980240109165,-0.248779229362785,-0.135427999455797,-0.768915985357345,-1.25551942958483,0.288309910674276,-0.161084856420121,-1.01901210009855,-0.901960309898636,-0.882589412247202,-0.989096849752476,-0.860422895161421,-0.894305227708336,Pulses,23.5247,80.8365
RATLAM,-0.533231070452163,-1.10896291959986,-0.178827906890162,-0.310047781648342,-0.16080569422101,-1.37303601065271,-1.39433269210843,-0.0798647396896698,-1.25551942958483,-1.166960617325,0.447428087617572,-0.565251749834483,0.520230551684669,-0.509818143744747,-0.989096849752476,-0.469558347000059,-0.894305227708336,Millet,23.3342,75.0376
SEONI,-0.533231070452163,0.412502632144467,-0.415164667025824,0.212520408296362,-0.601316211437315,-1.37303601065271,0.415218335897732,-1.069757616982,-0.76050443917602,0.530398850867753,0.116484483000542,-0.844632143791568,-0.901960309898636,-0.634490805647371,-0.989096849752476,-0.613213050966988,-0.894305227708336,Pulses,22.0869,79.5435
MANDLA,-0.533231070452163,0.412502632144467,-0.424205391365274,0.212520408296362,-0.617081856435634,-1.37303601065271,0.387719208416475,-0.999122469653718,-1.25551942958483,0.426745950347925,-0.132053229862561,-0.565251749834483,-0.901960309898636,-0.634490805647371,1.57984770054579,-0.794389226442766,-0.894305227708336,Rice,22.6,80.383
NARSINGHPUR,-0.533231070452163,-1.10896291959986,-1.44743806661197,-1.5212014050701,-1.65955413307123,-1.06592772963661,-1.11009944389359,-1.66743978801902,-1.25551942958483,-1.166960617325,-1.4178460765337,-1.49231217534921,-0.901960309898636,-1.72493139925944,-0.989096849752476,-1.71111429748972,-0.894305227708336,Millet,22.95,79.2
SINGRAULI,-0.533231070452163,-1.10896291959986,-0.900823515961597,-0.823210083067414,-0.993399630713611,-1.37303601065271,-1.39433269210843,-0.909939448683404,-0.76050443917602,-1.166960617325,-0.663136199686886,-1.01901210009855,-0.901960309898636,-1.22384394251679,-0.989096849752476,-1.24913579183694,-0.894305227708336,Millet,24.1997,82.6753
ALIRAJPUR,-0.533231070452163,0.799995904010244,-0.62997285917929,-0.206848938578691,-0.370991373965888,-1.37303601065271,-0.938832623603654,-0.256775303589761,-0.76050443917602,0.832725972107597,-0.028861024895125,-1.38894238921192,1.32761311106132,-0.806051936491959,-0.00196277702588303,-0.621207056123413,-0.894305227708336,Wheat,22.3053,74.3525
SATNA,-0.533231070452163,-0.654871054229865,-1.23105843773986,-1.5212014050701,-1.25389946122146,-1.06592772963661,-0.717652621780602,-1.50946394636649,-1.25551942958483,-0.709601565148492,-1.14114593758252,-1.30957075686969,-0.901960309898636,-1.48869857546159,-0.989096849752476,-1.47025219683674,-0.894305227708336,Millet,24.5797,80.8322
KATNI,-0.533231070452163,-1.10896291959986,-1.44743806661197,-1.5212014050701,-1.50299806972478,-1.37303601065271,-1.11009944389359,-1.66743978801902,-1.25551942958483,-1.166960617325,-1.14114593758252,-1.64828825489156,-0.901960309898636,-1.72493139925944,-0.989096849752476,-1.71111429748972,-0.894305227708336,Millet,23.8337,80.4206
DATIA,-0.533231070452163,0.295092399296492,-0.699967921177156,-0.595891707942512,-0.828062560584788,-0.163703267677629,-0.109955512107797,-0.937857779652273,-0.0391779636754521,0.61274873928072,-0.473608223703202,-1.24431037839842,-0.901960309898636,-0.894337888929934,-0.989096849752476,-0.88412990255746,0.0370329773491838,Pulses,25.6725,78.4584
SOLAPUR,-0.533231070452163,-0.654871054229865,-1.18206666119973,-0.736371054040746,-1.50299806972478,-1.37303601065271,-1.39433269210843,-1.50946394636649,-0.0391779636754521,-0.294016373087652,-1.14114593758252,-1.38894238921192,0.520230551684669,-1.58490545086009,-0.989096849752476,-1.42998389188693,-0.894305227708336,Pulses,17.6599,75.9064
SATARA,-0.533231070452163,-0.654871054229865,-1.03288581261927,-0.537129734938117,-1.39919518931898,-1.37303601065271,-0.508685638624676,-1.50946394636649,-0.485562444779912,-1.166960617325,-1.14114593758252,-1.01901210009855,-0.901960309898636,-1.32161421115767,-0.989096849752476,-1.39363687047083,0.670627747097346,Millet,17.6805,73.9955
PUNE,-0.533231070452163,-0.654871054229865,-1.3574947715178,-1.05776775454598,-1.65955413307123,-1.06592772963661,-1.39433269210843,-1.66743978801902,-0.296754612369781,-0.709601565148492,-1.4178460765337,-1.38894238921192,-0.901960309898636,-1.58490545086009,-0.989096849752476,-1.56806724896068,-0.894305227708336,Millet,18.5204,73.8567
SINDHUDURG,-0.533231070452163,-0.654871054229865,-1.44743806661197,-1.5212014050701,-1.65955413307123,-0.879733210958529,-0.938832623603654,-1.66743978801902,-1.25551942958483,-0.46168182964495,-1.4178460765337,-1.64828825489156,-0.901960309898636,-1.64651390735651,-0.00196277702588303,-1.71111429748972,-0.894305227708336,Rice,16.1667,73.6667
